Date,VSTOXX
2023-07-17,15.8316
2023-07-18,15.506
2023-07-19,15.9653
2023-07-20,15.6917
2023-07-21,14.9422
2023-07-24,15.534
2023-07-25,15.4793
2023-07-26,16.0997
2023-07-27,14.9653
2023-07-28,15.2189
2023-07-31,16.2264
2023-08-01,17.1897
2023-08-02,19.7059
2023-08-03,19.6507
2023-08-04,18.3516
2023-08-07,18.6231
2023-08-08,19.5393
2023-08-09,18.9796
2023-08-10,18.0764
2023-08-11,18.3746
2023-08-14,18.0529
2023-08-15,18.8579
2023-08-16,18.551
2023-08-17,20.3539
2023-08-18,20.2456
2023-08-21,19.8367
2023-08-22,19.1293
2023-08-23,18.4996
2023-08-24,18.9039
2023-08-25,18.4734
2023-08-28,17.8175
2023-08-29,16.7835
2023-08-30,16.5618
2023-08-31,16.0638
2023-09-01,15.9449
2023-09-05,16.3544
2023-09-06,16.8029
2023-09-07,16.9887
2023-09-08,16.1558
2023-09-11,16.2321
2023-09-12,16.5155
2023-09-13,16.5042
2023-09-14,14.7497
2023-09-15,14.7262
2023-09-18,16.1549
2023-09-19,16.3475
2023-09-20,15.4074
2023-09-21,17.1196
2023-09-22,16.9607
2023-09-25,19.0808
2023-09-26,19.7747
2023-09-27,19.5114
2023-09-28,18.8228
2023-09-29,17.4704
2023-10-02,18.9158
2023-10-03,20.1991
2023-10-04,20.2158
2023-10-05,19.656
2023-10-06,18.6464
2023-10-09,20.2398
2023-10-10,18.6124
2023-10-11,17.7664
2023-10-12,17.1634
2023-10-13,20.1795
2023-10-16,19.9156
2023-10-17,19.8746
2023-10-18,21.6373
2023-10-19,22.3032
2023-10-20,23.3334
2023-10-23,21.9351
2023-10-24,20.988
2023-10-25,20.5753
2023-10-26,21.5031
2023-10-27,20.7887
2023-10-30,20.949
2023-10-31,19.7076
2023-11-01,18.6508
2023-11-02,17.7337
2023-11-03,16.8411
2023-11-06,16.8258
2023-11-07,16.6816
2023-11-08,16.0477
2023-11-09,15.7657
2023-11-10,16.0383
2023-11-13,15.8653
2023-11-14,15.0266
2023-11-15,14.8085
2023-11-16,14.6829
2023-11-17,13.8479
2023-11-20,14.0106
2023-11-21,14.065
2023-11-22,13.4844
2023-11-24,13.3953
2023-11-27,14.0274
2023-11-28,14.1716
2023-11-29,14.1975
2023-11-30,13.815
2023-12-01,13.5043
2023-12-04,14.1209
2023-12-05,13.9983
2023-12-06,14.0777
2023-12-07,14.2078
2023-12-08,13.7018
2023-12-11,13.7103
2023-12-12,13.205
2023-12-13,13.4963
2023-12-14,12.4532
2023-12-15,12.1242
2023-12-18,12.9116
2023-12-19,12.8278
2023-12-20,12.7353
2023-12-21,13.5946
2023-12-22,13.5645
2023-12-26,13.5645
2023-12-27,13.4324
2023-12-28,13.5156
2023-12-29,13.5747
2024-01-02,14.4914
2024-01-03,15.4904
2024-01-04,14.3099
2024-01-05,14.1189
2024-01-08,14.0017
2024-01-09,13.6966
2024-01-10,13.392
2024-01-11,13.9196
2024-01-12,13.4234
2024-01-16,14.1507
2024-01-17,15.082
2024-01-18,14.5083
2024-01-19,14.172
2024-01-22,13.8453
2024-01-23,13.5791
2024-01-24,13.4592
2024-01-25,13.5755
2024-01-26,13.6074
2024-01-29,14.0569
2024-01-30,14.1062
2024-01-31,14.8188
2024-02-01,14.8059
2024-02-02,14.0448
2024-02-05,14.1586
2024-02-06,13.6148
2024-02-07,13.6403
2024-02-08,13.7628
2024-02-09,13.9901
2024-02-12,14.3637
2024-02-13,15.0271
2024-02-14,14.4442
2024-02-15,14.3226
2024-02-16,13.7871
2024-02-20,14.2001
2024-02-21,14.5517
2024-02-22,13.8143
2024-02-23,13.6956
2024-02-26,13.4373
2024-02-27,13.3586
2024-02-28,13.8643
2024-02-29,13.7832
2024-03-01,13.7842
2024-03-04,13.7474
2024-03-05,14.6918
2024-03-06,14.1614
2024-03-07,13.9026
2024-03-08,13.7211
2024-03-11,14.7303
2024-03-12,13.6807
2024-03-13,13.1363
2024-03-14,13.3153
2024-03-15,13.3135
2024-03-18,13.4411
2024-03-19,13.1173
2024-03-20,12.9557
2024-03-21,12.1808
2024-03-22,12.4209
2024-03-25,12.4948
2024-03-26,12.4541
2024-03-27,12.8635
2024-03-28,13.3781
2024-04-01,13.3781
2024-04-02,15.1815
2024-04-03,14.2498
2024-04-04,13.6866
2024-04-05,16.1199
2024-04-08,15.5231
2024-04-09,16.3013
2024-04-10,15.9059
2024-04-11,16.7012
2024-04-12,18.7948
2024-04-15,18.5184
2024-04-16,19.6253
2024-04-17,18.4714
2024-04-18,17.5161
2024-04-19,18.1885
2024-04-22,17.1142
2024-04-23,15.7948
2024-04-24,15.6176
2024-04-25,16.3578
2024-04-26,15.2644
2024-04-29,15.1077
2024-04-30,15.5652
2024-05-01,
2024-05-02,15.4322
2024-05-03,14.4388
2024-05-06,14.299
2024-05-07,14.0852
2024-05-08,13.7213
2024-05-09,13.4636
2024-05-10,13.6018
2024-05-13,13.924
2024-05-14,13.9554
2024-05-15,13.0905
2024-05-16,12.7936
2024-05-17,12.1346
2024-05-20,12.442
2024-05-21,12.5421
2024-05-22,12.7432
2024-05-23,12.5152
2024-05-24,12.6094
2024-05-28,13.3141
2024-05-29,14.0762
2024-05-30,13.9805
2024-05-31,14.1384
2024-06-03,14.0593
2024-06-04,14.7419
2024-06-05,13.9334
2024-06-06,13.3388
2024-06-07,13.2861
2024-06-10,14.5074
2024-06-11,15.7607
2024-06-12,14.7719
2024-06-13,16.751
2024-06-14,19.8691
2024-06-17,19.9107
2024-06-18,18.604
2024-06-20,17.7544
2024-06-21,17.6045
2024-06-24,17.3846
2024-06-25,18.0399
2024-06-26,18.98
2024-06-27,19.0602
2024-06-28,18.2969
2024-07-01,15.8952
2024-07-02,15.8831
2024-07-03,14.8321
2024-07-05,14.4265
2024-07-08,13.2924
2024-07-09,14.5967
2024-07-10,13.8688
2024-07-11,13.4169
2024-07-12,13.0602
2024-07-15,13.5933
2024-07-16,13.865
2024-07-17,14.5472
2024-07-18,15.7337
2024-07-19,16.5217
2024-07-22,15.6897
2024-07-23,14.8035
2024-07-24,16.0622
2024-07-25,16.93
2024-07-26,16.1458
2024-07-29,16.8293
2024-07-30,16.5329
2024-07-31,15.7434
2024-08-01,18.1194
2024-08-02,24.519
2024-08-05,31.1676
2024-08-06,25.0676
2024-08-07,20.7485
2024-08-08,21.6299
2024-08-09,20.4295
2024-08-12,19.2927
2024-08-13,18.3433
2024-08-14,16.7631
2024-08-15,15.3092
2024-08-16,14.5006
2024-08-19,14.9168
2024-08-20,15.46
2024-08-21,15.4752
2024-08-22,16.0105
2024-08-23,15.307
2024-08-26,15.6627
2024-08-27,15.4568
2024-08-28,15.5896
2024-08-29,15.2338
2024-08-30,15.2695
2024-09-03,17.3374
2024-09-04,19.8665
2024-09-05,20.0497
2024-09-06,22.5849
2024-09-09,20.2294
2024-09-10,19.5428
2024-09-11,19.5984
2024-09-12,17.533
2024-09-13,16.0523
2024-09-16,17.1151
2024-09-17,16.5794
2024-09-18,17.0602
2024-09-19,15.4193
2024-09-20,16.1859
2024-09-23,16.3693
2024-09-24,16.02
2024-09-25,16.2155
2024-09-26,16.3795
2024-09-27,15.9531
2024-09-30,18.0647
2024-10-01,21.1034
2024-10-02,19.8893
2024-10-03,21.2197
2024-10-04,20.2537
2024-10-07,20.2202
2024-10-08,20.2825
2024-10-09,19.3657
2024-10-10,19.1897
2024-10-11,18.4665
2024-10-14,17.6747
2024-10-15,18.5964
2024-10-16,19.2128
2024-10-17,18.2664
2024-10-18,17.2509
2024-10-21,18.8489
2024-10-22,18.6169
2024-10-23,18.9938
2024-10-24,19.1718
2024-10-25,18.9165
2024-10-28,18.6585
2024-10-29,18.9946
2024-10-30,19.9312
2024-10-31,21.7302
2024-11-01,21.094
2024-11-04,20.9586
2024-11-05,19.8482
2024-11-06,18.4866
2024-11-07,16.7385
2024-11-08,16.7768
2024-11-11,16.7866
2024-11-12,17.9442
2024-11-13,17.6841
2024-11-14,17.1048
2024-11-15,17.2116
2024-11-18,17.7888
2024-11-19,19.2251
2024-11-20,20.0581
2024-11-21,18.952
2024-11-22,17.9689
2024-11-25,17.2061
2024-11-26,17.7285
2024-11-27,18.298
2024-11-29,16.9607
2024-12-02,17.1832
2024-12-03,16.4657
2024-12-04,15.8362
2024-12-05,15.0065
2024-12-06,14.4806
2024-12-09,14.6755
2024-12-10,15.1765
2024-12-11,14.0708
2024-12-12,13.8367
2024-12-13,13.7514
2024-12-16,14.4233
2024-12-17,14.574
2024-12-18,14.5245
2024-12-19,18.6281
2024-12-20,16.8404
2024-12-23,17.1927
2024-12-24,17.1927
2024-12-26,17.1927
2024-12-27,16.2708
2024-12-30,17.003
2024-12-31,17.003
2025-01-02,17.1965
2025-01-03,16.9253
2025-01-06,16.4339
2025-01-07,16.3092
2025-01-08,17.1103
2025-01-10,18.2062
2025-01-13,18.8843
2025-01-14,17.7041
2025-01-15,16.1034
2025-01-16,15.5624
2025-01-17,15.7161
2025-01-21,15.452
2025-01-22,15.003
2025-01-23,14.9751
2025-01-24,14.8591
2025-01-27,16.7627
2025-01-28,16.1654
2025-01-29,15.7371
2025-01-30,14.9092
2025-01-31,15.3582
2025-02-03,17.5847
2025-02-04,16.772
2025-02-05,16.4786
2025-02-06,15.9968
2025-02-07,16.6533
2025-02-10,16.6204
2025-02-11,16.2439
2025-02-12,16.1661
2025-02-13,16.5174
2025-02-14,15.8773
2025-02-18,16.1668
2025-02-19,17.4199
2025-02-20,17.5164
2025-02-21,16.4749
2025-02-24,16.949
2025-02-25,17.7794
2025-02-26,16.9863
2025-02-27,18.0257
2025-02-28,18.6266
2025-03-03,18.6125
2025-03-04,22.6015
2025-03-05,21.4916
2025-03-06,21.4432
2025-03-07,22.6623
2025-03-10,23.9196
2025-03-11,24.3017
2025-03-12,21.8189
2025-03-13,21.8301
2025-03-14,20.2145
2025-03-17,19.1141
2025-03-18,18.9707
2025-03-19,18.606
2025-03-20,19.004
2025-03-21,19.6916
2025-03-24,18.6099
2025-03-25,17.5911
2025-03-26,19.02
2025-03-27,19.6106
2025-03-28,20.5966
2025-03-31,22.1452
2025-04-01,21.0883
2025-04-02,21.3163
2025-04-03,25.5394
2025-04-04,34.2211
2025-04-07,46.7206
2025-04-08,36.3937
2025-04-09,45.8676
2025-04-10,37.0404
2025-04-11,39.5631
2025-04-14,29.0826
2025-04-15,25.9458
2025-04-16,26.2958
2025-04-17,26.1784
2025-04-21,26.1784
2025-04-22,25.7383
2025-04-23,24.5368
2025-04-24,23.3776
2025-04-25,21.9681
2025-04-28,22.3621
2025-04-29,21.6048
2025-04-30,22.4714
2025-05-01,
2025-05-02,20.5365
2025-05-05,20.2803
2025-05-06,20.7876
2025-05-07,21.6622
2025-05-08,20.4215
2025-05-09,20.5188
2025-05-12,18.1951
2025-05-13,16.5618
2025-05-14,17.2092
2025-05-15,16.6144
2025-05-16,16.36
2025-05-19,16.8065
2025-05-20,16.5755
2025-05-21,16.6869
2025-05-22,18.3557
2025-05-23,22.482
2025-05-27,18.5701
2025-05-28,19.3138
2025-05-29,19.0139
2025-05-30,19.1549
2025-06-02,19.9809
2025-06-03,18.661
2025-06-04,18.5133
2025-06-05,17.7476
2025-06-06,17.4197
2025-06-09,17.6324
2025-06-10,17.7408
2025-06-11,17.2454
2025-06-12,19.3663
2025-06-13,21.7307
2025-06-16,19.9802
2025-06-17,22.0994
2025-06-18,22.3987
2025-06-20,22.4761
2025-06-23,22.4455
2025-06-24,18.8458
2025-06-25,18.9975
2025-06-26,18.4985
2025-06-27,17.4037
2025-06-30,17.6686
2025-07-01,17.6662
2025-07-02,17.7453
2025-07-03,17.232
2025-07-07,18.4761
2025-07-08,17.4042
2025-07-09,16.6112
2025-07-10,15.9921
2025-07-11,17.112
2025-07-14,17.7391
2025-07-15,17.745
2025-07-16,19.0409
2025-07-17,17.4186
2025-07-18,17.6953
2025-07-21,17.6071
2025-07-22,18.8583
2025-07-23,18.4217
2025-07-24,17.7226
2025-07-25,17.7999
2025-07-28,17.2263
2025-07-29,16.6623
2025-07-30,16.4878
2025-07-31,17.5426
2025-08-01,21.7948
2025-08-04,19.674
2025-08-05,18.8283
2025-08-06,18.3912
2025-08-07,18.0797
2025-08-08,17.3952
2025-08-11,17.7594
2025-08-12,16.6707
2025-08-13,16.1568
2025-08-14,15.9899
2025-08-15,15.8372
2025-08-18,16.3955
2025-08-19,15.7601
2025-08-20,16.5922
2025-08-21,16.7329
2025-08-22,15.0619
2025-08-25,16.8794
2025-08-26,18.0006
2025-08-27,17.8382
2025-08-28,17.1032
2025-08-29,17.5646
2025-09-02,19.7201
2025-09-03,18.4109
2025-09-04,17.4261
2025-09-05,17.6769
2025-09-08,16.8772
2025-09-09,16.7284
2025-09-10,16.8283
2025-09-11,15.8198
2025-09-12,15.3874
2025-09-15,15.4924
2025-09-16,16.7746
2025-09-17,16.8035
2025-09-18,15.4147
2025-09-19,15.6575
2025-09-22,16.7855
2025-09-23,16.5774
2025-09-24,16.7904
2025-09-25,17.3201
2025-09-26,16.7089
2025-09-29,16.4747
2025-09-30,16.6808
2025-10-01,16.4721
2025-10-02,16.8099
2025-10-03,16.0879
2025-10-06,17.722
2025-10-07,18.1863
2025-10-08,17.5164
2025-10-09,17.2077
2025-10-10,19.5951
2025-10-13,19.677
2025-10-14,20.4203
2025-10-15,19.1624
2025-10-16,19.4014
2025-10-17,20.2369
2025-10-20,17.2249
2025-10-21,16.8686
2025-10-22,17.7501
2025-10-23,17.1344
2025-10-24,16.4822
2025-10-27,16.3429
2025-10-28,16.4372
2025-10-29,17.0345
2025-10-30,16.8744
2025-10-31,17.8148
2025-11-03,18.1483
2025-11-04,18.6285
2025-11-05,17.8904
2025-11-06,19.355
2025-11-07,21.3775
2025-11-10,18.4871
2025-11-11,17.9533
2025-11-12,17.8413
2025-11-13,18.7927
2025-11-14,19.1952
2025-11-17,20.2071
2025-11-18,22.8943
2025-11-19,23.0027
2025-11-20,21.8589
2025-11-21,24.5552
2025-11-24,21.1086
2025-11-25,19.843
2025-11-26,18.49
2025-11-28,17.1178
2025-12-01,17.331
2025-12-02,17.091
2025-12-03,16.6256
2025-12-04,15.9813
2025-12-05,15.7811
2025-12-08,16.1095
2025-12-09,16.1193
2025-12-10,16.2183
2025-12-11,15.0399
2025-12-12,15.6719
2025-12-15,15.103
2025-12-16,15.3826
2025-12-17,15.8847
2025-12-18,15.5296
2025-12-19,14.5691
2025-12-22,14.4134
2025-12-23,14.0473
2025-12-24,14.0473
2025-12-26,14.0473
2025-12-29,15.4051
2025-12-30,14.7136
2025-12-31,14.7136
2026-01-02,15.2356
2026-01-05,15.4491
2026-01-06,15.3544
2026-01-07,15.6937
2026-01-08,15.9328
2026-01-09,15.5145
2026-01-12,16.2014
2026-01-13,16.4437
2026-01-14,17.4418
2026-01-15,15.4977
2026-01-16,16.1945
2026-01-20,19.9774
2026-01-21,18.7274
2026-01-22,17.1773
2026-01-23,17.469
2026-01-26,17.281
2026-01-27,17.1968
2026-01-28,18.3876
2026-01-29,20.7427
2026-01-30,19.9868
2026-02-02,18.1096
2026-02-03,18.4724
2026-02-04,19.2734
2026-02-05,21.2649
2026-02-06,19.2334
2026-02-09,17.9193
2026-02-10,18.0028
2026-02-11,18.0027
2026-02-12,20.2443
2026-02-13,19.7363
2026-02-17,19.4361
2026-02-18,18.1492
2026-02-19,19.9614
2026-02-20,18.6909
2026-02-23,19.6872
2026-02-24,19.0616
2026-02-25,18.062
2026-02-26,18.8978
2026-02-27,19.6835
2026-03-02,22.7113
2026-03-03,29.2622
2026-03-04,24.1131
2026-03-05,28.551
2026-03-06,31.2295
2026-03-09,31.126
2026-03-10,27.2978
2026-03-11,30.4179
2026-03-12,30.5923
2026-03-13,30.3286
2026-03-16,27.9631
2026-03-17,26.3346
2026-03-18,27.1498
2026-03-19,29.7636
2026-03-20,31.7659
2026-03-23,32.6606
2026-03-24,31.8025
2026-03-25,31.1456
2026-03-26,33.2547
2026-03-27,34.7753
2026-03-30,34.7753
2026-03-31,34.7753
2026-04-01,34.7753
2026-04-02,34.7753
2026-04-06,34.7753
2026-04-07,34.7753
2026-04-08,34.7753
2026-04-09,34.7753
2026-04-10,34.7753
2026-04-13,34.7753
2026-04-14,34.7753
2026-04-15,34.7753
2026-04-16,34.7753
2026-04-17,34.7753
2026-04-20,34.7753
2026-04-21,34.7753
2026-04-22,34.7753
2026-04-23,34.7753
2026-04-24,34.7753
2026-04-27,34.7753
2026-04-28,34.7753
2026-04-29,34.7753
2026-04-30,34.7753
